SampleID;SiteID;LocalDateTime;DateTimeUTC;UTCOffset;SampleType;VariableName;UnitsAbbreviation;CensorCode;DataValue
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;carbamazepine;ug/L;nc;0.13
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;carbendazim;ug/L;nc;0.58
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;chemical oxygen demand (COD);mg/L;nc;316
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;chromium;ug/L;nc;18
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;chrysene;ug/L;nc;0.31
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;copper;ug/L;nc;89
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;cybutryne;ug/L;lt;0.02
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;diazinon;ug/L;lt;0.02
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;dibenzo[a,h]anthracene;ug/L;nc;0.021
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;dibutyl phthalate;ug/L;lt;0.5
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;diethyl phthalate;ug/L;lt;0.3
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;diethylhexyl phthalate (DEHP);ug/L;nc;2.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;diethyltoluamide (DEET);ug/L;lt;0.03
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;dimethyl phthalate;ug/L;lt;0.3
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;dioctyl phthalate;ug/L;lt;0.5
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;diuron;ug/L;nc;0.04
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;fluoranthene;ug/L;nc;0.64
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;fluorene;ug/L;nc;0.02
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;formyl-amino-antipyrine (FAA);ug/L;nc;0.22
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;glyphosate;ug/L;nc;0.31
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;hydroxybenzothiazole;ug/L;nc;0.33
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;indeno[1,2,3-c,d]pyrene;ug/L;nc;0.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;isoproturon;ug/L;lt;0.03
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;lead;ug/L;nc;59
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;mecoprop;ug/L;nc;0.08
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;methylthiobenzothiazole;ug/L;nc;0.12
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;naphthalene;ug/L;lt;0.05
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;nickel;ug/L;nc;19
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;nicotine;ug/L;nc;0.24
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;octylisothiazolinone;ug/L;nc;0.03
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;PAH 16 EPA;ug/L;nc;2.6
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;perfluorooctanesulfonic acid (PFOS);ug/L;lt;0.05
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;perfluorooctanoic acid (PFOA);ug/L;nc;0.01
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;phenanthrene;ug/L;nc;0.25
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;pyrene;ug/L;nc;0.44
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;soluble reactive phosphorus;mg/L;nc;0.12
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tebuconazole;ug/L;lt;0.02
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;terbutryn;ug/L;lt;0.01
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;thiacloprid;ug/L;lt;0.02
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;titanium;ug/L;nc;96
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tolyltriazole;ug/L;nc;0.46
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;total phosphorus;mg/L;nc;1.9
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;total suspended solids (TSS);mg/L;nc;485
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tributyl phosphate + triisobutyl phosphate (TBP);ug/L;lt;0.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tris(1,3-dichloorisopropyl)phosphate (TDCP);ug/L;lt;0.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tris(2-butoxyethyl)phosphate (TBEP);ug/L;nc;1.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tris(2-chloro-1-methylethyl)phosphate (TCPP);ug/L;nc;0.19
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;tris(2-chloroethyl)phosphate (TCEP);ug/L;lt;0.1
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;vanadium;ug/L;nc;10
52;6;2014-07-29 16:31:00;2014-07-29 14:31:00;2;Single;zinc;ug/L;nc;620
55;6;2014-07-30 13:37:00;2014-07-30 11:37:00;2;Single;copper;ug/L;lt;10
55;6;2014-07-30 13:37:00;2014-07-30 11:37:00;2;Single;titanium;ug/L;nc;6.7
55;6;2014-07-30 13:37:00;2014-07-30 11:37:00;2;Single;total phosphorus;mg/L;nc;0.47
55;6;2014-07-30 13:37:00;2014-07-30 11:37:00;2;Single;total suspended solids (TSS);mg/L;nc;11
55;6;2014-07-30 13:37:00;2014-07-30 11:37:00;2;Single;zinc;ug/L;nc;31
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;chemical oxygen demand (COD);mg/L;nc;79.2
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;chromium;ug/L;nc;7.6
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;copper;ug/L;nc;58
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;lead;ug/L;nc;40
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;titanium;ug/L;nc;41
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;total phosphorus;mg/L;nc;0.96
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;total suspended solids (TSS);mg/L;nc;107
63;6;2014-08-11 01:06:00;2014-08-10 23:06:00;2;Single;zinc;ug/L;nc;550
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;chemical oxygen demand (COD);mg/L;nc;47.9
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;copper;ug/L;nc;27
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;titanium;ug/L;nc;19
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;total phosphorus;mg/L;nc;0.48
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;total suspended solids (TSS);mg/L;nc;55
66;6;2014-08-14 01:01:00;2014-08-13 23:01:00;2;Single;zinc;ug/L;nc;280
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;2-phenylphenol;ug/L;lt;0.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;2,4-dichlorophenoxyacetic acid (2,4-D);ug/L;lt;0.02
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;2,6-dichlorbenzamide;ug/L;lt;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;4-tert-octylphenol;ug/L;lt;0.4
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;acenaphthene;ug/L;lt;0.05
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;acenaphthylene;ug/L;lt;0.05
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;acesulfame;ug/L;nc;0.44
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;AMPA;ug/L;nc;0.97
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;anthracene;ug/L;nc;0.041
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benz[a]anthracene;ug/L;nc;0.21
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzisothiazolinone;ug/L;lt;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzo[a]pyrene;ug/L;nc;0.13
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzo[b]fluoranthene;ug/L;nc;0.18
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzo[g,h,i]perylene;ug/L;nc;0.069
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzo[k]fluoranthene;ug/L;nc;0.084
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzothiazole;ug/L;nc;0.4
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzotriazole;ug/L;nc;0.39
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;benzylbutyl phthalate;ug/L;lt;0.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;biological oxygen deman (BOD5);mg/L;nc;8
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;bisphenol A;ug/L;lt;0.2
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;bisphenol F;ug/L;lt;0.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;caffeine;ug/L;nc;0.79
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;carbamazepine;ug/L;nc;0.72
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;carbendazim;ug/L;nc;0.17
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;chemical oxygen demand (COD);mg/L;nc;162
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;chromium;ug/L;nc;16
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;chrysene;ug/L;nc;0.34
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;copper;ug/L;nc;82
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;cybutryne;ug/L;lt;0.02
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diazinon;ug/L;nc;0.02
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;dibenzo[a,h]anthracene;ug/L;nc;0.034
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;dibutyl phthalate;ug/L;lt;0.5
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diethyl phthalate;ug/L;lt;0.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diethylhexyl phthalate (DEHP);ug/L;nc;2.2
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diethyltoluamide (DEET);ug/L;nc;0.04
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diisodecyl phthalate + diisononyl phthalate (DIDP + DINP);ug/L;nc;9.2
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;dimethyl phthalate;ug/L;lt;0.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;dioctyl phthalate;ug/L;lt;0.5
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;diuron;ug/L;lt;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;fluoranthene;ug/L;nc;0.6
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;fluorene;ug/L;nc;0.011
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;formyl-amino-antipyrine (FAA);ug/L;nc;1.3
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;glyphosate;ug/L;nc;0.86
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;indeno[1,2,3-c,d]pyrene;ug/L;nc;0.11
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;isoproturon;ug/L;lt;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;lead;ug/L;nc;62
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;mecoprop;ug/L;nc;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;methylthiobenzothiazole;ug/L;nc;0.22
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;naphthalene;ug/L;lt;0.05
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;nicotine;ug/L;lt;0.1
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;octylisothiazolinone;ug/L;lt;0.03
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;PAH 16 EPA;ug/L;nc;2.5
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;perfluorooctanesulfonic acid (PFOS);ug/L;lt;0.05
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;perfluorooctanoic acid (PFOA);ug/L;lt;0.01
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;phenanthrene;ug/L;nc;0.24
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;pyrene;ug/L;nc;0.45
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;soluble reactive phosphorus;mg/L;nc;0.14
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tebuconazole;ug/L;nc;0.02
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;terbutryn;ug/L;nc;0.05
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;thiacloprid;ug/L;lt;0.02
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;titanium;ug/L;nc;110
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tolyltriazole;ug/L;nc;0.82
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;total phosphorus;mg/L;nc;2
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;total suspended solids (TSS);mg/L;nc;357
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tributyl phosphate + triisobutyl phosphate (TBP);ug/L;nc;0.16
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tris(1,3-dichloorisopropyl)phosphate (TDCP);ug/L;lt;0.1
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tris(2-butoxyethyl)phosphate (TBEP);ug/L;nc;1.7
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tris(2-chloro-1-methylethyl)phosphate (TCPP);ug/L;nc;0.31
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;tris(2-chloroethyl)phosphate (TCEP);ug/L;lt;0.1
74;6;2014-09-10 19:52:00;2014-09-10 17:52:00;2;Single;zinc;ug/L;nc;590
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;chemical oxygen demand (COD);mg/L;nc;46.1
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;copper;ug/L;nc;24
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;titanium;ug/L;nc;23
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;total phosphorus;mg/L;nc;0.46
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;total suspended solids (TSS);mg/L;nc;50
79;6;2014-09-14 10:47:00;2014-09-14 08:47:00;2;Single;zinc;ug/L;nc;240
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;2-phenylphenol;ug/L;lt;0.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;2,4-dichlorophenoxyacetic acid (2,4-D);ug/L;lt;0.02
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;2,6-dichlorbenzamide;ug/L;lt;0.03
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;4-tert-octylphenol;ug/L;lt;0.4
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;acenaphthene;ug/L;lt;0.05
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;acenaphthylene;ug/L;lt;0.05
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;acesulfame;ug/L;nc;0.21
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;AMPA;ug/L;nc;0.57
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;anthracene;ug/L;nc;0.018
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benz[a]anthracene;ug/L;nc;0.11
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzisothiazolinone;ug/L;lt;0.03
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzo[a]pyrene;ug/L;nc;0.051
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzo[b]fluoranthene;ug/L;nc;0.11
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzo[g,h,i]perylene;ug/L;nc;0.033
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzo[k]fluoranthene;ug/L;nc;0.041
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzothiazole;ug/L;nc;0.29
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzotriazole;ug/L;nc;2
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;benzylbutyl phthalate;ug/L;lt;0.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;biological oxygen deman (BOD5);mg/L;nc;9
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;bisphenol A;ug/L;lt;0.2
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;bisphenol F;ug/L;lt;0.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;cadmium;ug/L;nc;0.81
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;caffeine;ug/L;nc;0.22
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;carbamazepine;ug/L;nc;0.47
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;carbendazim;ug/L;nc;0.2
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;chemical oxygen demand (COD);mg/L;nc;103
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;chromium;ug/L;nc;13
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;chrysene;ug/L;nc;0.13
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;copper;ug/L;nc;83
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;cybutryne;ug/L;lt;0.02
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diazinon;ug/L;nc;0.02
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;dibenzo[a,h]anthracene;ug/L;lt;0.01
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;dibutyl phthalate;ug/L;lt;0.5
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diethyl phthalate;ug/L;lt;0.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diethylhexyl phthalate (DEHP);ug/L;nc;1.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diethyltoluamide (DEET);ug/L;lt;0.03
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diisodecyl phthalate + diisononyl phthalate (DIDP + DINP);ug/L;nc;8
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;dimethyl phthalate;ug/L;lt;0.3
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;dioctyl phthalate;ug/L;lt;0.5
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;diuron;ug/L;nc;0.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;fluoranthene;ug/L;nc;0.21
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;fluorene;ug/L;lt;0.01
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;formyl-amino-antipyrine (FAA);ug/L;nc;0.92
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;glyphosate;ug/L;nc;0.44
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;hydroxybenzothiazole;ug/L;nc;0.13
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;indeno[1,2,3-c,d]pyrene;ug/L;nc;0.049
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;isoproturon;ug/L;lt;0.03
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;lead;ug/L;nc;47
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;mecoprop;ug/L;nc;0.08
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;methylthiobenzothiazole;ug/L;nc;0.12
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;naphthalene;ug/L;lt;0.05
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;nickel;ug/L;nc;7.6
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;nicotine;ug/L;lt;0.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;octylisothiazolinone;ug/L;lt;0.03
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;PAH 16 EPA;ug/L;nc;0.99
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;perfluorooctanesulfonic acid (PFOS);ug/L;lt;0.05
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;perfluorooctanoic acid (PFOA);ug/L;lt;0.01
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;phenanthrene;ug/L;nc;0.071
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;pyrene;ug/L;nc;0.17
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;soluble reactive phosphorus;mg/L;nc;0.12
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tebuconazole;ug/L;lt;0.02
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;terbutryn;ug/L;nc;0.06
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;thiacloprid;ug/L;lt;0.02
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;titanium;ug/L;nc;64
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tolyltriazole;ug/L;nc;0.55
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;total phosphorus;mg/L;nc;1.8
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;total suspended solids (TSS);mg/L;nc;126
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tributyl phosphate + triisobutyl phosphate (TBP);ug/L;lt;0.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tris(1,3-dichloorisopropyl)phosphate (TDCP);ug/L;lt;0.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tris(2-butoxyethyl)phosphate (TBEP);ug/L;nc;1.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tris(2-chloro-1-methylethyl)phosphate (TCPP);ug/L;nc;0.32
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;tris(2-chloroethyl)phosphate (TCEP);ug/L;lt;0.1
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;vanadium;ug/L;nc;6.7
90;6;2014-10-11 08:46:00;2014-10-11 06:46:00;2;Single;zinc;ug/L;nc;800
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;biological oxygen deman (BOD5);mg/L;nc;6
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;cadmium;ug/L;nc;0.22
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;chromium;ug/L;nc;3.1
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;copper;ug/L;nc;29
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;lead;ug/L;nc;13
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;nickel;ug/L;nc;2.7
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;titanium;ug/L;nc;21
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;total phosphorus;mg/L;nc;0.64
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;total suspended solids (TSS);mg/L;nc;53
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;vanadium;ug/L;nc;2.2
95;6;2014-10-22 03:46:00;2014-10-22 01:46:00;2;Single;zinc;ug/L;nc;370
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;2-phenylphenol;ug/L;nc;3.9
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;2,4-dichlorophenoxyacetic acid (2,4-D);ug/L;lt;0.02
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;2,6-dichlorbenzamide;ug/L;lt;0.03
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;4-tert-butylphenol;ug/L;nc;0.2
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;4-tert-octylphenol;ug/L;nc;0.5
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;acenaphthene;ug/L;lt;0.05
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;acenaphthylene;ug/L;lt;0.05
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;acesulfame;ug/L;nc;0.65
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;AMPA;ug/L;nc;0.15
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;anthracene;ug/L;nc;0.011
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benz[a]anthracene;ug/L;nc;0.05
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzisothiazolinone;ug/L;lt;0.03
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzo[a]pyrene;ug/L;nc;0.013
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzo[b]fluoranthene;ug/L;nc;0.05
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzo[g,h,i]perylene;ug/L;lt;0.01
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzo[k]fluoranthene;ug/L;nc;0.012
172;6;2014-12-11 20:16:00;2014-12-11 19:16:00;1;Single;benzothiazole;ug/L;nc;0.18
